x	y	z	U	V	W	Ro	P	
0.29391	0.149769	1.35152	1.03227	0.192078	0.421974	954.333	-228.334	
0.289686	0.152369	1.39685	0.912592	0.196276	0.561955	929.625	-351.873	
0.188578	0.1754	1.31246	0.983183	0.180853	0.254099	1141.48	707.385	
0.188011	0.176651	1.35464	0.99714	0.23788	0.453187	1059.54	297.696	
0.188515	0.178784	1.40089	0.99881	0.30098	0.609521	1000.69	3.43946	
0.187543	0.205457	1.31375	0.958244	0.106064	0.298426	1110.35	551.755	
0.188256	0.206105	1.35567	1.02404	0.160725	0.470439	1019.24	96.2157	
0.18979	0.207677	1.40138	1.05225	0.224759	0.612185	971.781	-141.095	
0.189169	0.235716	1.31427	1.00905	-0.0107249	0.314917	1082.73	413.662	
0.190006	0.235727	1.35608	1.07317	0.0263291	0.483298	996.182	-19.0913	
0.191554	0.236772	1.40154	1.10236	0.0797369	0.617104	955.689	-221.557	
0.190491	0.266326	1.31436	1.05125	-0.156375	0.310275	1074.55	372.768	
0.191042	0.265973	1.35613	1.1036	-0.133553	0.481485	986.831	-65.845	
0.192548	0.266517	1.40139	1.12727	-0.0929414	0.610477	945.945	-270.275	
0.248354	0.175769	1.31225	1.17016	0.131147	0.321839	1127.02	635.118	
0.24589	0.176923	1.35459	1.13514	0.19781	0.472146	1048.06	240.284	
